Title,Date,Author,Content
"Habis Operasi, Marco Bezzecchi Terbang ke Indonesia dan Ingin Balapan di Sirkuit Mandalika","Kompas.com- 11/10/2023, 22:00 WIB","Leonardo Juan Ruiz Febrian,Aloysius Gonsaga AE",kompascommarco bezzecchiakan bertolak indonesia mencoba balapan dimotogpmandalika pekan pebalap italia pergi menjalani operasi patah tulang selangka kanan jagoan mooney vr menjalani operasi minggu bezzecchi mengalami kecelakaan latihan trek motor milik valentino rossi baca juganakagami pilih balapan kondisi kering motogp mandalika fakta terancam kehilangan momentum persaingan perebutan juara motogp pemimpin klasemen francesco bagnaia jorge martin ya bezzecchi kesulitan mengejar rivalnya mengikuti balapan mandalika tertinggal poin puncak klasemen cedera bezzecchi absen indonesia berpotensi membuatnya kehilangan poin bezzecchi terpaut poin format sprint gp motogp musim sistem penilaian sprint bezzecchi terpaut poin martin poin bagnaia there is someone who doesnt want to lose his flight to indonesia indonesiangpmarcobis going to travel to mandalika indonesia datangmotogpmooneyvrracingteamvrmbpictwittercomguekwtvxm baca jugajadwal lengkap motogp mandalika rekan setimnya luca marini mengalami patah tulang selangka kiri balapan sprint india bertekad tampil indonesia bezzecchi aksi mantan pebalap motogpjorge lorenzo jorge lorenzo mengalami patah tulang selangka kiri highside cepat latihan kamis basah assen terbang barcelona cederanya diobati malam harinya sensasional ambil balapan assen baca jugamotogp indonesia bos rnf berharap balapan kering pebalap spanyol kejutan meraih posisi prestasi membuatnya dijuluki manusia baja gila terulang benarbenar gila lorenzo motogp indonesia oktober pertamina mandalika international circuit
"Hasil Practice MotoGP Jerman 2024: Vinales Tercepat, Marquez Tak Otomatis ke Q2","Kompas.com- 05/07/2024, 21:27 WIB","Ahmad Zilky,Sem Bagaskara",rideraprilia racingmaverick vinales tercepat sesi practicemotogpjerman sesi practicemotogp jerman sirkuit sachsenring jumat malam wib maverick vinales mencatatkan putaran tercepat menit detik sesi practice motogp jerman sangriderasal spanyol jorge martin pramac racing miguel oliviera trackhouse racing berurutan menempati peringkat ketiga baca jugajadwal motogp jerman kans marquez putus puasa kemenangan alex marquez gresini racing francesco bagnaia ducati lenovo team keempat sesi practice motogp jerman dilengkapi enea bastianini ducati lenovo team franco morbidelli pramac racing pedro acosta red bull gasgas tech fabio giannantonio pertamina enduro vr racing brad binder red bull ktm marc marquez fabio quartararo menembus sesi practice motogp jerman marquez quartararo lolos langsung q motogp jerman besok bertarung sesi kualifikasi alias q menyediakan tiket q
"Link Live Streaming MotoGP Perancis 2024, Balapan Pukul 19.00 WIB","Kompas.com- 12/05/2024, 18:00 WIB","Farahdilla Puspa,Sem Bagaskara",balapanmotogpperancis sirkuit le mans minggu wib persaingan pebalap mengamankan podium sirkuit kilometer disaksikan vialink live streamingmotogp perancis artikel jorge martin pramac racing mengawali balapan posisi disusul francesco bagnaia ducati maverick vinales aprilia posisi martin berpeluang pemenang sprint racemotogp perancis semalam baca jugastarting grid link live streaming motogp perancis martin meraih poin berkat kemenangan sprint race mengungguli marc marquez gresini racing maverick vinales francesco bagnaia start urutan mengalami motornya gagal menyelesaikan balapan marc marquez performa impresif berhasil finis start urutan hasil marquez menempati peringkat keenam klasemenmotogp poin baca jugahasil sprint race motogp perancis jorge martin menang disusul marquez vinales puncak klasemen diisi jorge martin mengumpulkan poin disusul enea bastianini poin urutan francesco bagnaia mengejar peringkat ketiga poin pebalap melengkapi daftar pedro acosta poin maverick vinales poin namanama klasemen motogp brad binder poin aleix espargaro fabio giannantonio marco bezzecchi motogp perancis disiarkan langsung trans wib disaksikan via tayanganstreamingberikut inilink
"Moto3 Indonesia 2023, Menanti Ledakan Mario Aji di Mandalika","Kompas.com- 10/10/2023, 21:00 WIB","Ahmad Zilky,Sem Bagaskara",rider honda team asiamario aji mengaku tampil maksimal ajangmoto indonesia moto indonesia disirkuit mandalika lombok nusa tenggara barat oktober mario aji memiliki kenangan indah moto indonesia berhasil menempati starting grid ketiga sesi balapan mario aji memanfaatkan momentum start difront rowseusai menyelesaikan balapan moto indonesia posisi baca jugalegenda motogp bangga pencapaian mario aji moto amerika mario aji berniat membayar kesalahan musim moto indonesia mandalika start ketiga mario aji sesi konferensi pers idemitsu moto lounge jakarta selasa memaksimalkan target kuat riderberumur mengaku bersemangat menaatap rangkaian balapan sirkuit mandalika menggelarmotogp indonesia baca jugamario aji petik poin perdana moto cota saksi sejarah mario aji berusaha maksimal memanfaatkan dukungan penuh masyarakat indonesia memaksimalkan balapan sayaexcited ambilpressuredukungan masyarakat target minggu memaksimalkan sesi kemarin momentum melanjutkan semoga mengulanginya balapan mario aji berbicara kans kelas moto fokus menyelesaikan musim moto baca jugahasil moto malaysia john mcphee menang dramatis mario aji finis fokus sisa musim ucapriderkelahiran madiun pengumuman honda menjadikanpressuredan musim keputusan semoga kabar keputusan musim semoga kabar
Cerita Pertamina Lubricants Dukung Tim Valentino Rossi,"Kompas.com- 29/02/2024, 21:00 WIB",Ferril Dennys,pertamina lubricantsberhasil sponsor utamavrracing team tampil motogp direktur sales and marketing pertamina lubricants sari rachmi latar kerja vr racing team kerja baca jugatrey nyoni pemain termuda liverpool fa cup sari keselarasan visi nilainilai diusung ambisi menghadirkan kinerja terbaik lintasan balap teknologi pelumas standar kelas dunia pertamina enduro faktor penentu vr racing team memilih pertamina lubricants partner sari acara media luncheon pertamina lubricants jakarta kamis kerjasama pertamina lubricants vr racing team momentum fanbase motogp terbesar dunia italia indonesia bersatu membuka peluang vr racing team sari tim motogp mendekati pertamina lubricants sari enggan membeberkan tim mendekati pertamina lubricants mendekati vr racing team sari senada vp sales and marketing domestic retail automotive setyu nugruho utomo tawaran kerja tim joint devolepment product mempertimbangkan partner value setyo value terlepas nama besarvalentino rossisebagai pemilik vr valentino rossi legenda motogp visi pengembangannya sari kerja vr racing team pertamina lubricants memajukan balap motor indonesia berharap pembalap indonesia menembus pentas dunia program dijalankan fokus motogp setyo peluncuran pertamina enduro vr racing team resmi januari pembalapnya marco bezzecchi fabio giannantonio riccione italia acara livery official tim diluncurkan musim riders menunggangi ducati desmosedici gp juara dunia konstruktor musim
"Marc Marquez di Gresini, Harapan untuk Kembali Bersaing di Puncak","Kompas.com- 04/12/2023, 18:43 WIB","Leonardo Juan Ruiz Febrian,Firzie A. Idris",pebalap barugresiniracing juara duniamotogpenam kalimarc marquez berkomentar diprediksi langsung ancaman grid kejuaraan dunia kedatangannya diducatidikatakan gempa bumi guncangan pebalap motogp tim satelit marc marquz mengendarai motor ducati desmosedici spesifikasi kepindahan marquez tim ducati menggemparkan jagat penggemar motogp membela repsol honda kesuksesan menyertai baca jugakomentar pebalap motogp debut marquez ducati menanggapi isuisu komentar kehadirannya gresini mengguncang pebalap marquez pendapat berpikir jorge martin pecco bagnaia marco bezzecchi pebalappebakap kuat muda marquez dikutip daricrash olahraga abadi jatuh orangorang muda mengusir langkah wajar baca jugajadwal lengkap motogp balapan pebalap berkebangsaan spanyol mencoba motor barunya adaptasi dekade honda puas performa motor honda persen memperpanjang karier memenangkan memenangkan balapan marquez a post shared by sports sportskompascom berpikir langsung motor melaju cepat mencobanya mengendarai motor ducati memenangkan kejuaraan dunia sambungnya baca jugagresini racing menutup motogp catatan positif menyambut musim motogp marquez memiliki harapan bersaing lini mudah membalap musim motor performa juara musim tersenyum helm marquez menang sulit menyenangkan berjuang menang marquez berhasil menyelesaikan tes resmi motogp posisi keempat catatan selasa tes diadakan sirkuit ricardo tormo valencia
"Jika Gagal bersama Gresini, Marc Marquez Bakal Pensiun dari MotoGP","Kompas.com- 16/10/2023, 18:30 WIB",Ervan Yudhi Tri Atmoko,adikmarc marquezalex marquez sang kakak mempertimbangkan pensiun motogp kiprahnya bersamagresinimusim kegagalan marc marquez memutuskan kontrak cepat honda pindah tim satelit ducati gresini racing gresini marc berduet alex duo marquez rekan setim repsol honda musim marc marquez berusia meneken kontrak musim gresini alex alasan kontrak singkat sang kakak tim didirikan mendiang fausto gresini baca jugamotogp mandalika bersahabat marc marquez alex marc pensiun motogp musim gagal mencetak hasil bagus gresini kontrak menikmati balapan alex marquez selasela motogp mandalika pekan dikutip darieurosport marc menikmatinya pensiun imbuh alex dok gresini racingmarc marquez sang adik alex marquez berlaga motogp san marino marc rekan setim alex gresini racing musim alex alasan marc memilih pindah gresini berakata pindah tim tim profesional profesional keluarga marc menikmati motornya lintasan alex baca jugakata marc marquez gagal finis motogp mandalika kecelakaan sulit dipahami marc marquez mencatatkan hasil bagus finis ketiga seri motegi jepang seri mandalika juara dunia motogp enam kali bernasib buruk marc marquez gagal meraih poin padamotogp mandalika terjatuh sprint race balapan utama minggu
Kemenangan Istimewa bagi Bagnaia di GP Indonesia,"Kompas.com- 17/10/2023, 22:00 WIB","Leonardo Juan Ruiz Febrian,Ferril Dennys",francesco pecco bagnaia berhasil penampilan cemerlang padamotogpindonesia pertamina mandalika international circuit minggu pecco juara balapan lap pebalap italia memenangkan grand prix indonesia posisi penampilan istimewa pembalap timducati lenovotersebut berhasil membawa puncak klasemen motogp pembalap kelahiran turin memimpin klasemen raihan poin unggul poin jorge martin posisi baca jugaht brunei vs timnas indonesia hokky caraka gol garuda unggul kemenangan mandalika spesial juara motogp senang kemenangan kesulitan pekan tim pekerjaan mencoba beradaptasi terbaik pecco hasil diraih gp indonesia titik kemenangan austria minggu persaingan juara dunia motogp terbuka meraih hasil gemilang sprint race mandalika jorge martin memimpin klasemen sabtu dokducati lenovopebalap ducati lenovo francesco pecco bagnaia memasuki podium juara motogp indonesia minggu baca jugasukses membawa motogp mandalika indonesia memiliki mandalika racing academy dewi fortuna berpihak pecco balapan jorge martin memimpin klasemen balapan mandalika terjatuh menang p bagus berjuang bagnaia bagnaia finis maverick vinales aprilia fabio quartararo yamaha terpaut detik samping hasil cemerlang diraih pecco nasib berbeda diterima pembalap ducati lenovo baca jugajika gagal gresini marc marquez pensiun motogp enea bastianinihanya finis posisi motogp indonesi terkenalong lap penalty
Kata Marc Marquez Usai Gagal Finis di MotoGP Mandalika: Kecelakaan yang Sulit Dipahami...,"Kompas.com- 15/10/2023, 18:24 WIB",Ervan Yudhi Tri Atmoko,kompascommarc marquezkembali gagal finis padamotogp mandalika pebalaprepsol hondaitu menyebut kecelakaan alami kali sulit dipahami nasib buruk dialami marc marquez balapanmotogp mandalika digelar mandalika international street circuit lombok nusa tenggara barat balapan utama dilangsungkan minggu marc marquez gagal menyelesaikan lomba mengalami kecelakaan lap ketujuh juara dunia motogp enam kali terjatuh mencoba melibas tikungan sirkuit mandalika baca jugamotogp mandalika marc marquez jatuh tikungan pekan rumit marquez balapan dikutip laman resmi honda balapan tenang kehilangan posisi panik tujuannya menyelesaikan balapan mengendarai motor pemikiran sayangnya titik tikungan kehilangan menyelamatkannya beber pebalap spanyol marquez musim pindah gresini menyebut kecelakaan balapan utama motogp mandalika sulit dipahami terpuruk mengalihkan fokus seri australia pekan kecelakaan sulit dipahami berpikir australia marquez baca jugamotogp mandalika bersahabat marc marquez marquez kecelakaan balapan utama kali menambah catatan buruknya mandalika sehari melakoni sprint race mengalami crash balapan genap putaran marquez gagal mengikuti lomba mandalika terjatuh sesi pemanasan balapan utama motogp mandalika dimenangi francesco bagnaia pebalap ducati berhasil memanfaatkan nasib sial jorge martin terjatuh lap memimpin lomba baca jugahasil motogp mandalika bagnaia menang puncak bagnaia memenangi balapan utama motogp mandalika total menit detik finis jarak detik vinales menempati urutan podium ketiga ditempati pebalap monster energy yamaha fabio quartararo kemenangan mandalika bagnaia puncak klasemen motogp nilai unggul poin jorge martin menghuni peringkat
"Hasil Sprint Race MotoGP Portugal 2024: Vinales Pemenang, Marquez Ke-2","Kompas.com- 23/03/2024, 22:25 WIB","Farahdilla Puspa,Sem Bagaskara",pebalap aprilia maverick vinales pemenang sprint racemotogpportugal sirkuit algarve dikenal portimao sabtu malam wib maverick vinales menjadiriderpertama melewati garis finis disusul marc marquez jorge martin pebalap ducati enea bastianini sprint racemotogp portugal daripole positionatau posisi terdepan bastianini berhak menjadipole sittersetelah mencatatkan tercepat menit detik sesi kualifikasi ditemani maverick vinales jorge martin difront rowatau barisan baca jugaklasemen motogp bagnaia marquez bersaing maverick vinales aprilia jorge martin pramac racing start berurutan posisi ketiga francesco bagnaia ducati jack miller ktm marco bezzecchi vr racing team menempati barisan pebalap melengkapi posisi terdepan pedro acosta gasgas tech marc marquez gresini racing fabio quartararo monster energy yamaha brad binder ktm miller melesat posisi sprint race mengungguli bagnaia vinales bastianiani marquez baca jugamotogp qatar sempurna francesco bagnaia bastianini melebar membuka jalan marquez posisi keempat quartararo start urutan terlempar marquez berhasil menyalip vinales lap bersamaan bagnaia mencuri posisi miller tikungan bagnaia menjauh kejaran rivalnya keunggulan detik miller kehilangan posisinya urutan keempat marquez vinales tercatat pebalap mengalamicrashatau kecelakaan lap alex rins johann zarco brad binder fabio giannantonio martin lantas posisi manuver melewati marquez periode dihuni bagnaia vinales martin sprint race menyisakan putaran bagnaia melebar turun posisi keempat vinales martin marquez vinales berhasil mempertahankan keunggulannya bendera finis berkibar marquez sukses menyalip martin lap mengamankan podium
Bos Ducati Sebut Terdapat Jarak yang Cukup Jauh antara Motor 2024 dan 2023,"Kompas.com- 21/12/2023, 21:00 WIB","Leonardo Juan Ruiz Febrian,Ferril Dennys",general manajerducaticorsegigi dallignamemprediksikan perbedaan motor ducati pabrikan musimmotogp dalligna diprediksikan gap motor gp gp salah penyebabnya keterbatasan tes menyetel motor memiliki tes musim dingin menyetel proper perkenalkan dalligna dikutip daricrash baca jugabos ducati akui marquez lawan berat bagnaia gigi kesalahan motor dikembangkan kesalahan mencoba pengembangan motor gigi belajar pelajaran pengembangan motor sambungya pria kebangsaan italia ducati motor pikir musim perbedaan motor pabrikan motor baca jugaducati rilis replika motor juara dunia motogp worldsbk worldssp informasi motogp delapan pebalap mesin ducati delapan pebalap terbagi tim mesin ducati pebalap tim pabrikan spesifikasi terbaru desmosedicis ducati francesco bagnaia enea bastianini pramac jorge martin franco morbidelli pebalap tim satelit ducati spesifikasi mesin pebalap vr marco bezzecchi fabio giannantonio gresini marc marquez alex marquez spek motor ducati berhasil memenangkan balapan motogp balapan sprint menyelesaikan posisi kejuaraan motogp baca jugaducati indonesia bawa panigale replika juara dunia francesco bagnaiayang juara motogp bobot motor distribusi bobot motor motor membantu enea bastianini memasuki tikungan bagnaia dikutip daricrash motor pabrikan ducati memiliki keungggulan memasuki tikungan
"Link Live Streaming MotoGP Belanda 2024, Balapan Pukul 19.00 WIB","Kompas.com- 30/06/2024, 18:19 WIB","Farahdilla Puspa,Firzie A. Idris",balapanmotogpbelanda sirkuit assen minggu wib aksi pebalap memperebutkan podium sirkuit km disaksikan lewatlink live streamingmotogp belanda artikel pebalap ducati francesco bagnaia mengawali balapan daripole positionatau urutan terdepan posisi menguntungkan bagnaia menyempurnakan aksinya pekan kemarin memenangi sprint racemotogp belanda baca jugahasil sprint race motogp belanda bagnaia menang marquez jatuh maverick vinales aprilia start bagnaia disusul alex marquez gresini racing posisi ketiga this is the newmotogpgrid for the race maverick is in ndalexmarqueznow in the first row andmarcmarquezin the second you dont want to miss it dutchgppictwittercomxjxbuxyf urutan daftar start motogp belanda diisi jorge martin pramac racing pebalap spanyol penalti turun posisi martin memuncaki klasemen motogp dianggap mengendari motornya lambat racing line mengganggu raul fernandez baca jugajorge martin gabung aprilia marquez mendekat ducati motogp aleix espargaro absen mengalami kecelakaan lap sprint race terjatuh lap sprint race espargaro kecelakaan sesi latihan memutuskan absen memulihkan patah tulang metakarpal tangan kanannya balapan motogp belanda disiarkan trans wib disaksikan tayangan live streaming inilink
"Klasemen MotoGP 2024: Jorge Martin Teratas, Bagnaia Kedua","Kompas.com- 28/04/2024, 21:31 WIB","Leonardo Juan Ruiz Febrian,Eris Eka Jaya",jorge martin pramac memimpinklasemen motogp disusul francesco bagnaia ducati posisi merampungkanmotogp spanyol martin menerima nasib sial terjatuh gelaran balapan motogp spanyol minggu sirkuit jerez pebalap spanyol terjatuh putaran tikungan memimpin jalannya balapan bagnaia martin melewatkan kesempatan balapan baca jugahasil motogp spanyol bagnaia hattrick menang jerez marquez pecco sapaan akrab bagnaia menuai torehan gemilang motogp spanyol musim beruntun mencetakhattrickkemenangan sirkuit pebalap ducati bangkit mencetak hasil maksimal balapan terjatuh sprint race motogp sabtu berkat kemenangan gp spanyol bagnaia menempati peringkat klasemen motogp juara motogp mengemas poin terpaut angka jorge martin pemuncak klasemen a big day in themotogpworld championship jorgemartinstill leads but the rest get a lot closer after that crash spanishgppictwittercomgckcthyef baca jugahasil motogp spanyol bagnaia juara marc marquez podium marc marquezyang balapan urutan puas finis bagnaia baby allien julukan marquez perlawanan bagnaia putaran tersisa upaya pebalap spanyol gagal melewati ketangkasan bagnaia finis posisi marquez berhak tambahan poin eks pebalap honda menempati peringkat keenam klasemen poin marco bezzecchi vr merampungkan balapan urutan ketiga memperoleh tambahan poin bezzecchi menempati posisi kesembilan klasemen poin balapan bergulir balapan motogp bergulir perancis mei
"Momen Bagnaia Juara MotoGP: Sapa Fan, Aksi ""Dunk"", Pelukan dari Martin","Kompas.com- 26/11/2023, 23:05 WIB","Ahmad Zilky,Firzie A. Idris",momen menarik francescobagnaiaducati lenovo team gelar juaramotogp bagnaia juaramotogp sempurna balapan utama gp valencia posisi minggu bagnaia berhasil mempertahankan gelar juara motogp kali rider mempertahankan gelar juara kelas motogp marc marquez baca jugajuara dunia motogp beruntun bagnaia ikuti jejak valentino rossi sang mentor juara bagnaia mengenakan baju basket motif nomor berwarna emas kendati lahir torino italia bagnaia menyukai olahraga basket slam dunk to his ndmotogptitle peccobagnaia this moment is all yours backbackgnaiapictwittercomeiliahaet rider berkebangsaan italia aksi dunk pinggir lintasan sirkuit ricardo tormo fans bersorak bagnaia menghampiri fans memegang helm menyapa penggemarnya tribune bagnaia disambut teriakan penggemar baca jugaklasemen motogp nestapa jorge martin francesco bagnaia juara dunia francesco bagnaia menunggangi motor bergabung fabio giannantonio johann zarco area podium kesempatan francesco bagnaia merayakan keberhasilan juara motogp tim ducati merayakan anggota mekanik timtim moto moto jorge martinpramac racing pesaing utama bagnaia motogp area podium gp valencia martin melewati lautan manusia sportif selamat francesco bagnaia a beautiful moment to end thepeccovsmartinshowdown rivals on track but always respect betweenpeccobagnaiaandjorgemartinvalenciagppictwittercomehmtkkya jorge martin bagnaia tos berbincang martin menggambarkan insiden menimpanya marc marquez berpelukan baca jugalive motogp valencia kontak bagnaia jorge martin melebar bagnaia klasemen motogp valencia posisi catatan poin bagnaia unggul poin jorge martin urutan klasemen motogp catatan angka marco bezzecchi mooney vr brad binder red bull ktm johann zarco pramac racing melengkapi klasemen motogp
"Link Live Streaming MotoGP Jerman 2024, Mulai 19.00 WIB","Kompas.com- 07/07/2024, 17:30 WIB","Leonardo Juan Ruiz Febrian,Eris Eka Jaya",balapanmotogp seri kesembilan jerman motogp jerman sirkuit sachsenring minggu wib balapan putaran tikungan kanan tikungan kiri link live streaming motogp jermantertera artikel baca jugajadwal motogp jerman balapan wib marquez start jorge martinpramac racing tampil dominan latihan bebas balapan sprintmotogp jerman pebalap spanyol balapan malam posisi terdepan tercepat sesi kualifikasi martin mencetak menit detik melahap putaran tercepat disusul miguel oliveira tercepat baca jugahasil sprint race motogp jerman jorge martin bagnaia ketiga martin mengokohkan posisinya puncak klasemen motogp pemenang balapan sprint sabtu menang oliveira finis posisi martin unggul detik pebalap portugal berkat kemenangan sabtu martin tambahan angka memuncaki klasemen torehan poin menyenangkan menang martin dikutip daricrash kuat mengambil kesempatan kondisi persen kesulitan posisi pebalap juara dunia motogp francesco bagnaia ducati berhasrat memenangi balapan baca jugahasil practice motogp jerman vinales tercepat bagnaia puas finis posisi ketiga balapan sprint tambahan tujuh poin tambahan poin baginya mendekati martin puncak klasemen posisi poin pebalap italia terpaut angka martin
"Hasil Kualifikasi MotoGP Portugal 2024: Bastianini Pole Position, Marquez Jatuh","Kompas.com- 23/03/2024, 18:45 WIB","Farahdilla Puspa,Sem Bagaskara",hasil kualifikasimotogpportugal enea bastianini ducati menghunipole positionatau posisi terdepan bastianini mencatatkan tercepat menit detik padakualifikasi motogpportugal digelar sirkuit algarve portimao sabtu malam wib hasil bastianini mengawali sprint race balapan utamamotogp portugal posisi front rowatau baris terdepan dilengkapi maverick vinales aprilia jorge martin pramac racing baca jugamotogp qatar sempurna francesco bagnaia marc marquez gresini racing terjatuh tikungan q finis posisi kedelapan fabio quartararo monster energy yamaha kualifikasi petrama qmotogp portugal diikuti pebalap finis hasil practice kemarin pedro acosta fabio giannantonio alex marquez aleix espargaro franco morbidelli takaaki nakagami miguel oliveira raul fernandez joan mir johann zarco augusto fernandez luca marini namanama bersaing finis posisi terdepan lolos q berburupole position baca jugamotogp qatar marquez podium rasakan frustrasi pedro acosta mencatatkan tercepat menit detik menit q pebalaprookieitu unggul detik alex marquez padaflying lapterakhir alex marquez melesat posisi catatan menit detik alex marquez pedro acosta melanjutkan perjuangan q bergabung pebalap otomatis lolos kualifikasi riderterdepan practice kesepuluhrideritu enea bastianini jack miller marc marquez jorge martin brad binder marco bezzecchi maverick vinales francesco bagnaia fabio quartararo alex rins baca jugaklasemen motogp bagnaia marquez bersaing pebalap terjatuh q marc marquez brad binder bersamaan juara dunia francesco bagnaia mencatatkan tercepat menit detik bagnaia memenangi motogp qatar pekan mengungguli jack miller maverick vinales jorge martin jack miller enea bastianini bersaing membukukan tercepat menit q martin menyalip posisi turun bastianini catatan cepat menit bastianini memastikanpole position disusul maverick vinales jorge martin berurutan finis ketiga
Hasil MotoGP Valencia 2023: Bagnaia Finis Pertama dan Juara Dunia!,"Kompas.com- 26/11/2023, 21:45 WIB","Ahmad Zilky,Firzie A. Idris",francescobagnaiaducati lenovo team berhasil juara duniamotogp menyelesaikan balapan utama gp valencia balapan utamamotogp valencia sirkuit ricardo tormo spanyol minggu bagnaia tampil cemerlang balapan utama motogp valencia memimpin race posisi terdepan rider belakangnya kesulitan kondisi trek fabio gianntonio gresini racing johann zarco pramac racing berurutan menempati posisi ketiga balapan motogp valencia baca jugalive motogp valencia jorge martin jatuh bagnaia juara dunia francesco bagnaia meraih gelar juara motogp beruntun kali rider mempertahankan gelar juara kelas motogp marc marquez jorge martin pramac racing mengalami crash menabrak motor marc marquez repsol honda pecco bagnaia menjalankan start sempurna mempertahankan posisinya tikungan berkat launch prima martin langsung mengambil posisi bagnaia drama lurus lintasan lap ketiga martin berupaya menyerang bagnaia posisi motor martin terjebak slipstream udara kotor motor bagnaia berupaya menyerang sang juara dunia baca jugamotogp valencia penentuan juara vinales kena penalti bagnaia start terdepan motor martin mencium bagnaia beruntung pebalap terjatuh martin melebar lintasan menyeimbangkan motornya persaingan jorge martin terlempar posisi kedelapan nasib sial jorge martin bertambah pasalnya jorge martin menuntaskan balapan terjatuh tikungan menabrak motor marc marquez agresif mengejar posisi
"Juara Dunia MotoGP Beruntun, Bagnaia Ikuti Jejak Valentino Rossi Sang Mentor","Kompas.com- 26/11/2023, 22:18 WIB",Firzie A. Idris,balapan penentu musim dimotogpvalencia minggu francesco bagnaia ducati mempertahankan gelar juara dunia balapan dramatis finish pesaing utamanyajorge martinprima pramac menabrak motor marc marquez francesco bagnaiamemastikan gelar juara dunianya beruntun penampilan prima balapan pebalap kelahiran torino menorehkan catatan istimewa keberhasilan baca jugahasil motogp valencia bagnaia finis juara dunia masuk buku sejarah salah rider juara beruntun kelas premier kejuaraan dunia geoff duke keberhasilan bagnaia menjadikannya rider mempertahankan gelar juara kelas motogp marc marquez marquez mengunci gelar juara dunia motogpnya keenam joan mir suzuki fabio quartararo yamaha bagnaia berganti juara bagnaia pebalap italia berhasil juara dunia beruntun mentornyavalentino rossi juara moto tim sky vr mengunci gelar juara dunia raihan poin berbanding poin rival terdekatnya jorge martin baca jugaklasemen motogp nestapa jorge martin francesco bagnaia juara dunia bagnaia rider akademi vr satusatunya juara dunia kelas motogp valentino rossi merayakan gelar juara dunia beruntun memperkuat yamaha
Jorge Lorenzo: Tak Semua Petinggi Ducati Menginginkan Marquez,"Kompas.com- 10/12/2023, 18:30 WIB","Leonardo Juan Ruiz Febrian,Sem Bagaskara",mantan pebalapmotogpjorge lorenzo mengklaim opini terbelah kalangan petinggi ducati terkait kepindahanmarc marquezke gresini kedatangan marquez menciptakan dinamika menarik pabrikan italia kedatangan marc kabar ducati pebalap terbaik biaya jorge lorenzo kepadagpone dikutip daricrash permasalahan eksekutif ducati marc gigi dalllgna menginkan memburu pebalap tercepat peraih gelar juara motgp baca jugajadwal lengkap motogp balapan marquez diikat kontrak musim gresini kondisi dinilai lorenzo menimbulkan kekhawatiran kontrak marquez dengangresini racinghanya motogp aspek mengkhawatirkan kehilangan marc membawa pengetahuan peroleh bersamanya perpindahan marquez gresini memantik keterkejutan motogp marquez pergi meninggalkan repsol honda dibelanya baca jugamotogp valencia panggung juara dunia bagnaia perpisahan marquez marquez mengalami kendala musim memutuskan meninggalkan repsol honda cepat mengumumkan niat pergi motogp indonesia sejatinya the baby alien terikat kerja repsol honda pebalap identik nomor bersaing barisan motogp motormotor bermesin ducati mendominasi musim terbaru francesco bagnaia juara dunia motogp kehadiran marquez gresini memacu pebalap ducati francesco bagnaia ducati lenovo team jorge martin pramac racing mengalahkan francesco bagnaia jorge martin pikir memenangkan balapan memperebutkan gelar juara bertaruh bertaruh untuknya jorge lorenzo mantan pebalap ducati motogp seri balapan dibanding musim
Brad Binder Minta Maaf atas Insiden yang Rugikan Marini dan Oliveira,"Kompas.com- 15/10/2023, 21:43 WIB","Leonardo Juan Ruiz Febrian,Aloysius Gonsaga AE",pebalap tim ktmbrad binder maaf mengaku menerimalong lap penaltypada balapanmotogpindonesia minggu mendapatlong lap penaltyhari maaf pebalap tim binder dilansir crashnet balapan mandalika binder terlibat insiden denganluca marinimooney vr miguel oliveira rnf insiden luca marini menyebabkan pebalap italia balapan cepat baca jugaakibat insiden binder luca marini sarankan motogp sistem kartu sepak bola miguel oliveira melebar akibat aksi disebabkan pebalap ktm binder menyadari kesalahan melibatkan pebalap bertanggung trek menaruh binder terkenalong lap penaltydalam grand prix indonesia brad binder selesai posisi keenam seri mandalika baca jugamotogp mandalika bersahabat marc marquez pikir pekan sulit cepat ban menemukan kecepatan layak balapan kemarin kesulitan insiden melibatkan binder pebalap disebabkan pengereman binder mengakui memiliki pengereman pagi berpikir terkendali jelang balapan binder tikungan remnya menyebabkan oliveira melebar baca jugamotogp indonesia jorge martin penyebab crash mandalika padamotogp mandalika francesco pecco bagnaia tampil juara pecco tampil balapan posisi kerja kerasnya membuahkan hasil manis finis posisi sehari balapan pecco jengkel hasil kualifikasi sprint race mandalika hasil cemerlang marco bezzecchi podium finis posisi pebalap mooney vr istimewa menyelesaikan balapan kondisi pascaoperasi tulang selangka
